id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
981,24,12,2,3,Over,77712,155978,2022-12-23,user_46,20220125,25,Tuesday,1,2022,Site 12,North,-67,14,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 3,OPEX,Software,60638
314,46,9,26,3,Under,111437,124323,2023-08-02,user_32,20220216,16,Wednesday,2,2022,Site 9,East,-89,-99,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 3,OPEX,Software,60638
542,57,19,29,3,Under,122196,86853,2022-05-02,user_64,20220227,27,Sunday,2,2022,Site 19,South,-16,-140,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 3,OPEX,Software,60638
568,58,6,44,3,Over,50559,196696,2023-06-11,user_16,20220228,28,Monday,2,2022,Site 6,South,-31,78,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 3,OPEX,Software,60638
927,74,7,44,3,On Budget,93000,196875,2022-02-26,user_66,20220316,16,Wednesday,3,2022,Site 7,North,53,-79,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 3,OPEX,Software,60638
448,15,17,24,3,Under,189690,177575,2023-02-10,user_76,20220116,16,Sunday,1,2022,Site 17,East,57,-82,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 3,OPEX,Software,60638
964,16,9,32,3,On Budget,99833,156322,2023-05-08,user_73,20220117,17,Monday,1,2022,Site 9,East,-89,-99,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 3,OPEX,Software,60638
1042,90,9,33,3,Under,115328,161841,2023-07-15,user_95,20220401,1,Friday,4,2022,Site 9,East,-89,-99,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 3,OPEX,Software,60638
605,60,17,33,3,Under,100385,135640,2022-01-11,user_85,20220302,2,Wednesday,3,2022,Site 17,East,57,-82,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 3,OPEX,Software,60638
906,25,4,10,22,Under,135420,50222,2022-06-13,user_86,20220126,26,Wednesday,1,2022,Site 4,North,61,36,Project 10,Manager 5,Active,2022-05-07,2023-10-15,Account 22,CAPEX,Infrastructure,71468
599,36,12,9,22,On Budget,91917,129817,2023-04-19,user_58,20220206,6,Sunday,2,2022,Site 12,North,-67,14,Project 9,Manager 8,Completed,2022-08-23,2023-03-15,Account 22,CAPEX,Infrastructure,71468
37,51,19,37,22,Over,27006,172492,2023-03-15,user_18,20220221,21,Monday,2,2022,Site 19,South,-16,-140,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 22,CAPEX,Infrastructure,71468
410,99,4,37,22,On Budget,35234,63874,2023-06-06,user_1,20220410,10,Sunday,4,2022,Site 4,North,61,36,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 22,CAPEX,Infrastructure,71468
44,4,10,37,22,Under,108980,191436,2022-07-23,user_10,20220105,5,Wednesday,1,2022,Site 10,West,-3,-38,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 22,CAPEX,Infrastructure,71468
249,27,18,21,22,Under,142750,102782,2022-11-18,user_23,20220128,28,Friday,1,2022,Site 18,North,-79,158,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 22,CAPEX,Infrastructure,71468
202,14,3,21,22,Under,85346,120894,2023-09-10,user_92,20220115,15,Saturday,1,2022,Site 3,North,83,99,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 22,CAPEX,Infrastructure,71468
78,53,11,21,22,Over,47159,90456,2023-02-26,user_89,20220223,23,Wednesday,2,2022,Site 11,South,-35,-8,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 22,CAPEX,Infrastructure,71468
315,90,8,20,22,Over,176372,174365,2022-02-02,user_12,20220401,1,Friday,4,2022,Site 8,West,-34,49,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 22,CAPEX,Infrastructure,71468
243,3,12,22,22,Over,114193,157014,2022-11-12,user_93,20220104,4,Tuesday,1,2022,Site 12,North,-67,14,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 22,CAPEX,Infrastructure,71468
91,61,13,25,22,On Budget,44873,133847,2022-02-07,user_17,20220303,3,Thursday,3,2022,Site 13,North,1,-4,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 22,CAPEX,Infrastructure,71468
551,16,15,30,22,On Budget,137172,39294,2023-05-26,user_1,20220117,17,Monday,1,2022,Site 15,North,6,-140,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 22,CAPEX,Infrastructure,71468
561,49,5,4,22,Over,57403,73986,2022-06-14,user_37,20220219,19,Saturday,2,2022,Site 5,North,-83,-133,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 22,CAPEX,Infrastructure,71468
140,99,20,40,22,On Budget,150945,10882,2023-09-16,user_85,20220410,10,Sunday,4,2022,Site 20,South,-65,14,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 22,CAPEX,Infrastructure,71468
660,41,1,1,22,Over,104464,156307,2022-04-14,user_42,20220211,11,Friday,2,2022,Site 1,North,-84,-40,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 22,CAPEX,Infrastructure,71468
341,89,3,27,22,Under,41484,170025,2022-11-07,user_31,20220331,31,Thursday,3,2022,Site 3,North,83,99,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 22,CAPEX,Infrastructure,71468
937,3,10,27,22,On Budget,39610,128231,2022-12-22,user_54,20220104,4,Tuesday,1,2022,Site 10,West,-3,-38,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 22,CAPEX,Infrastructure,71468
16,47,14,5,22,Under,168356,86291,2023-11-11,user_16,20220217,17,Thursday,2,2022,Site 14,East,-79,55,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 22,CAPEX,Infrastructure,71468
75,4,3,15,22,On Budget,158910,9438,2023-11-20,user_35,20220105,5,Wednesday,1,2022,Site 3,North,83,99,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 22,CAPEX,Infrastructure,71468
1112,20,17,39,22,Over,190179,17217,2023-03-25,user_59,20220121,21,Friday,1,2022,Site 17,East,57,-82,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 22,CAPEX,Infrastructure,71468
890,16,7,42,22,On Budget,125159,181754,2023-07-04,user_20,20220117,17,Monday,1,2022,Site 7,North,53,-79,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 22,CAPEX,Infrastructure,71468
970,88,10,18,22,On Budget,185445,99033,2022-04-09,user_69,20220330,30,Wednesday,3,2022,Site 10,West,-3,-38,Project 18,Manager 9,Completed,2022-06-24,2023-02-27,Account 22,CAPEX,Infrastructure,71468
655,14,4,6,22,On Budget,134149,164911,2022-01-07,user_98,20220115,15,Saturday,1,2022,Site 4,North,61,36,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 22,CAPEX,Infrastructure,71468
469,20,4,6,22,Under,146937,112524,2023-08-27,user_30,20220121,21,Friday,1,2022,Site 4,North,61,36,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 22,CAPEX,Infrastructure,71468
1021,74,16,14,22,On Budget,127498,74237,2023-10-16,user_69,20220316,16,Wednesday,3,2022,Site 16,East,70,136,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 22,CAPEX,Infrastructure,71468
574,45,8,14,22,Under,91787,98580,2022-10-28,user_28,20220215,15,Tuesday,2,2022,Site 8,West,-34,49,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 22,CAPEX,Infrastructure,71468
205,47,17,48,22,Over,13163,41428,2023-09-15,user_87,20220217,17,Thursday,2,2022,Site 17,East,57,-82,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 22,CAPEX,Infrastructure,71468
384,33,3,24,22,On Budget,48391,17575,2023-02-10,user_81,20220203,3,Thursday,2,2022,Site 3,North,83,99,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 22,CAPEX,Infrastructure,71468
290,74,20,50,22,Under,67102,83105,2022-05-27,user_85,20220316,16,Wednesday,3,2022,Site 20,South,-65,14,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 22,CAPEX,Infrastructure,71468
195,44,6,50,22,Under,187292,129444,2023-10-09,user_24,20220214,14,Monday,2,2022,Site 6,South,-31,78,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 22,CAPEX,Infrastructure,71468
965,56,9,41,22,Under,186992,35348,2023-01-18,user_66,20220226,26,Saturday,2,2022,Site 9,East,-89,-99,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 22,CAPEX,Infrastructure,71468
1031,65,4,34,22,On Budget,142693,70009,2023-05-24,user_12,20220307,7,Monday,3,2022,Site 4,North,61,36,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 22,CAPEX,Infrastructure,71468
813,99,4,34,22,Over,58788,193941,2022-02-07,user_59,20220410,10,Sunday,4,2022,Site 4,North,61,36,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 22,CAPEX,Infrastructure,71468
760,94,13,34,22,On Budget,168977,183967,2022-08-21,user_54,20220405,5,Tuesday,4,2022,Site 13,North,1,-4,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 22,CAPEX,Infrastructure,71468
332,74,17,11,22,Under,49433,40396,2022-10-03,user_39,20220316,16,Wednesday,3,2022,Site 17,East,57,-82,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 22,CAPEX,Infrastructure,71468
992,11,4,10,13,Under,187199,158811,2022-04-15,user_95,20220112,12,Wednesday,1,2022,Site 4,North,61,36,Project 10,Manager 5,Active,2022-05-07,2023-10-15,Account 13,OPEX,Infrastructure,75668
113,87,9,38,13,On Budget,102379,32402,2023-11-23,user_30,20220329,29,Tuesday,3,2022,Site 9,East,-89,-99,Project 38,Manager 5,On Hold,2022-09-06,2023-04-20,Account 13,OPEX,Infrastructure,75668
732,39,3,37,13,On Budget,61999,196483,2022-03-21,user_93,20220209,9,Wednesday,2,2022,Site 3,North,83,99,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 13,OPEX,Infrastructure,75668
90,90,8,37,13,Over,112682,15441,2022-11-22,user_96,20220401,1,Friday,4,2022,Site 8,West,-34,49,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 13,OPEX,Infrastructure,75668
480,89,13,3,13,Under,186014,66279,2022-02-20,user_96,20220331,31,Thursday,3,2022,Site 13,North,1,-4,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 13,OPEX,Infrastructure,75668
79,64,10,43,13,On Budget,14619,123229,2022-04-01,user_41,20220306,6,Sunday,3,2022,Site 10,West,-3,-38,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 13,OPEX,Infrastructure,75668
612,10,17,17,13,Over,140363,110389,2022-12-28,user_45,20220111,11,Tuesday,1,2022,Site 17,East,57,-82,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 13,OPEX,Infrastructure,75668
688,53,18,28,13,Over,47800,191416,2023-10-24,user_50,20220223,23,Wednesday,2,2022,Site 18,North,-79,158,Project 28,Manager 9,Active,2022-03-07,2023-09-01,Account 13,OPEX,Infrastructure,75668
565,37,2,25,13,Under,184607,85960,2023-07-20,user_7,20220207,7,Monday,2,2022,Site 2,South,-33,-109,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 13,OPEX,Infrastructure,75668
699,86,7,31,13,On Budget,86817,88689,2022-06-12,user_81,20220328,28,Monday,3,2022,Site 7,North,53,-79,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 13,OPEX,Infrastructure,75668
94,44,20,45,13,On Budget,26054,90131,2023-11-22,user_69,20220214,14,Monday,2,2022,Site 20,South,-65,14,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 13,OPEX,Infrastructure,75668
886,25,10,45,13,Over,170312,184575,2023-01-03,user_63,20220126,26,Wednesday,1,2022,Site 10,West,-3,-38,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 13,OPEX,Infrastructure,75668
73,60,10,45,13,Under,136195,145552,2023-05-21,user_57,20220302,2,Wednesday,3,2022,Site 10,West,-3,-38,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 13,OPEX,Infrastructure,75668
451,86,19,12,13,Under,197412,184485,2022-10-29,user_17,20220328,28,Monday,3,2022,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 13,OPEX,Infrastructure,75668
611,70,19,12,13,On Budget,104226,99760,2023-08-25,user_84,20220312,12,Saturday,3,2022,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 13,OPEX,Infrastructure,75668
913,79,15,12,13,Under,40757,123993,2022-07-18,user_81,20220321,21,Monday,3,2022,Site 15,North,6,-140,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 13,OPEX,Infrastructure,75668
630,16,17,1,13,On Budget,58849,184293,2022-11-20,user_53,20220117,17,Monday,1,2022,Site 17,East,57,-82,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 13,OPEX,Infrastructure,75668
1044,57,5,1,13,Over,169704,84097,2022-11-18,user_74,20220227,27,Sunday,2,2022,Site 5,North,-83,-133,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 13,OPEX,Infrastructure,75668
428,12,8,23,13,On Budget,17832,181519,2022-11-03,user_34,20220113,13,Thursday,1,2022,Site 8,West,-34,49,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 13,OPEX,Infrastructure,75668
754,84,13,15,13,On Budget,191040,30110,2022-11-20,user_63,20220326,26,Saturday,3,2022,Site 13,North,1,-4,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 13,OPEX,Infrastructure,75668
808,22,19,39,13,Over,161025,34630,2022-11-12,user_91,20220123,23,Sunday,1,2022,Site 19,South,-16,-140,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 13,OPEX,Infrastructure,75668
358,68,11,39,13,On Budget,107903,157879,2022-04-27,user_45,20220310,10,Thursday,3,2022,Site 11,South,-35,-8,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 13,OPEX,Infrastructure,75668
1126,90,12,42,13,Over,84044,26093,2022-02-07,user_69,20220401,1,Friday,4,2022,Site 12,North,-67,14,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 13,OPEX,Infrastructure,75668
672,63,15,6,13,On Budget,80110,125569,2023-10-09,user_19,20220305,5,Saturday,3,2022,Site 15,North,6,-140,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 13,OPEX,Infrastructure,75668
727,73,18,14,13,On Budget,71607,98374,2023-04-09,user_58,20220315,15,Tuesday,3,2022,Site 18,North,-79,158,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 13,OPEX,Infrastructure,75668
499,34,14,26,13,On Budget,14258,156836,2023-08-09,user_25,20220204,4,Friday,2,2022,Site 14,East,-79,55,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 13,OPEX,Infrastructure,75668
604,100,5,24,13,Over,159560,196211,2022-10-25,user_18,20220411,11,Monday,4,2022,Site 5,North,-83,-133,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 13,OPEX,Infrastructure,75668
888,76,8,32,13,Over,146702,172665,2022-11-12,user_64,20220318,18,Friday,3,2022,Site 8,West,-34,49,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 13,OPEX,Infrastructure,75668
627,30,16,50,13,Under,159415,198351,2023-08-13,user_13,20220131,31,Monday,1,2022,Site 16,East,70,136,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 13,OPEX,Infrastructure,75668
543,96,1,7,13,Under,14393,150048,2023-07-17,user_1,20220407,7,Thursday,4,2022,Site 1,North,-84,-40,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 13,OPEX,Infrastructure,75668
238,16,5,7,13,Under,93889,150232,2023-01-10,user_97,20220117,17,Monday,1,2022,Site 5,North,-83,-133,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 13,OPEX,Infrastructure,75668
584,50,15,41,13,Under,87943,8427,2023-02-03,user_87,20220220,20,Sunday,2,2022,Site 15,North,6,-140,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 13,OPEX,Infrastructure,75668
487,48,15,33,13,On Budget,37472,182565,2022-02-01,user_31,20220218,18,Friday,2,2022,Site 15,North,6,-140,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 13,OPEX,Infrastructure,75668
361,89,5,33,13,Under,161349,40141,2023-08-12,user_50,20220331,31,Thursday,3,2022,Site 5,North,-83,-133,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 13,OPEX,Infrastructure,75668
1077,3,7,11,13,Under,79694,173651,2023-11-01,user_20,20220104,4,Tuesday,1,2022,Site 7,North,53,-79,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 13,OPEX,Infrastructure,75668
1147,58,15,10,28,On Budget,90253,27413,2023-10-02,user_86,20220228,28,Monday,2,2022,Site 15,North,6,-140,Project 10,Manager 5,Active,2022-05-07,2023-10-15,Account 28,CAPEX,Hardware,73692
174,20,3,19,28,Over,138087,206080,2023-07-07,user_95,20220121,21,Friday,1,2022,Site 3,North,83,99,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 28,CAPEX,Hardware,73692
160,83,20,21,28,On Budget,87873,43572,2023-03-27,user_9,20220325,25,Friday,3,2022,Site 20,South,-65,14,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 28,CAPEX,Hardware,73692
228,78,5,21,28,On Budget,88706,196466,2022-12-20,user_52,20220320,20,Sunday,3,2022,Site 5,North,-83,-133,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 28,CAPEX,Hardware,73692
681,5,12,21,28,Under,127471,145710,2022-10-06,user_71,20220106,6,Thursday,1,2022,Site 12,North,-67,14,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 28,CAPEX,Hardware,73692
181,71,4,46,28,On Budget,37683,78727,2022-03-27,user_98,20220313,13,Sunday,3,2022,Site 4,North,61,36,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 28,CAPEX,Hardware,73692
607,73,19,43,28,Over,197916,195890,2023-05-11,user_46,20220315,15,Tuesday,3,2022,Site 19,South,-16,-140,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 28,CAPEX,Hardware,73692
753,85,9,43,28,On Budget,99429,32283,2022-01-20,user_38,20220327,27,Sunday,3,2022,Site 9,East,-89,-99,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 28,CAPEX,Hardware,73692
1034,57,14,17,28,On Budget,19660,132544,2023-07-01,user_48,20220227,27,Sunday,2,2022,Site 14,East,-79,55,Project 17,Manager 5,On Hold,2022-01-06,2023-02-28,Account 28,CAPEX,Hardware,73692
66,58,15,20,28,On Budget,117415,84053,2023-08-06,user_80,20220228,28,Monday,2,2022,Site 15,North,6,-140,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 28,CAPEX,Hardware,73692
213,70,10,20,28,Over,191596,190007,2023-10-16,user_23,20220312,12,Saturday,3,2022,Site 10,West,-3,-38,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 28,CAPEX,Hardware,73692
92,65,19,22,28,Over,120423,30138,2023-06-23,user_59,20220307,7,Monday,3,2022,Site 19,South,-16,-140,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 28,CAPEX,Hardware,73692
192,71,1,25,28,Under,16412,170637,2023-02-01,user_48,20220313,13,Sunday,3,2022,Site 1,North,-84,-40,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 28,CAPEX,Hardware,73692
103,39,7,25,28,Under,32958,66182,2023-01-26,user_74,20220209,9,Wednesday,2,2022,Site 7,North,53,-79,Project 25,Manager 1,Active,2022-07-05,2023-06-07,Account 28,CAPEX,Hardware,73692
248,65,20,31,28,On Budget,195684,20326,2022-05-22,user_67,20220307,7,Monday,3,2022,Site 20,South,-65,14,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 28,CAPEX,Hardware,73692
375,36,5,45,28,Over,70451,42336,2022-11-26,user_32,20220206,6,Sunday,2,2022,Site 5,North,-83,-133,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 28,CAPEX,Hardware,73692
142,45,1,12,28,Over,153457,176318,2023-02-15,user_9,20220215,15,Tuesday,2,2022,Site 1,North,-84,-40,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 28,CAPEX,Hardware,73692
769,61,12,12,28,Under,133829,128216,2022-05-21,user_21,20220303,3,Thursday,3,2022,Site 12,North,-67,14,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 28,CAPEX,Hardware,73692
25,19,1,49,28,Over,116449,61367,2022-06-30,user_90,20220120,20,Thursday,1,2022,Site 1,North,-84,-40,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 28,CAPEX,Hardware,73692
529,98,2,1,28,Over,178894,173659,2022-06-24,user_43,20220409,9,Saturday,4,2022,Site 2,South,-33,-109,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 28,CAPEX,Hardware,73692
93,2,5,27,28,On Budget,45464,23615,2023-04-26,user_34,20220103,3,Monday,1,2022,Site 5,North,-83,-133,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 28,CAPEX,Hardware,73692
1068,64,4,47,28,Over,37415,95646,2022-04-06,user_27,20220306,6,Sunday,3,2022,Site 4,North,61,36,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 28,CAPEX,Hardware,73692
812,44,16,47,28,On Budget,86358,207301,2022-12-02,user_19,20220214,14,Monday,2,2022,Site 16,East,70,136,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 28,CAPEX,Hardware,73692
872,16,4,6,28,On Budget,39054,102555,2023-11-04,user_98,20220117,17,Monday,1,2022,Site 4,North,61,36,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 28,CAPEX,Hardware,73692
966,94,19,2,28,Under,47689,156477,2022-03-01,user_19,20220405,5,Tuesday,4,2022,Site 19,South,-16,-140,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 28,CAPEX,Hardware,73692
352,6,4,2,28,Under,174861,32668,2023-11-25,user_22,20220107,7,Friday,1,2022,Site 4,North,61,36,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 28,CAPEX,Hardware,73692
155,68,3,26,28,Under,94001,62083,2022-12-08,user_100,20220310,10,Thursday,3,2022,Site 3,North,83,99,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 28,CAPEX,Hardware,73692
429,23,1,26,28,Under,150739,200104,2023-07-18,user_32,20220124,24,Monday,1,2022,Site 1,North,-84,-40,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 28,CAPEX,Hardware,73692
212,57,3,44,28,Under,180070,95075,2022-03-08,user_71,20220227,27,Sunday,2,2022,Site 3,North,83,99,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 28,CAPEX,Hardware,73692
663,97,12,24,28,Under,78303,122155,2022-07-04,user_74,20220408,8,Friday,4,2022,Site 12,North,-67,14,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 28,CAPEX,Hardware,73692
317,22,3,32,28,Under,174058,209619,2022-12-06,user_73,20220123,23,Sunday,1,2022,Site 3,North,83,99,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 28,CAPEX,Hardware,73692
51,44,1,32,28,Under,52668,131808,2022-08-06,user_46,20220214,14,Monday,2,2022,Site 1,North,-84,-40,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 28,CAPEX,Hardware,73692
667,39,9,36,28,On Budget,17506,108438,2022-04-12,user_89,20220209,9,Wednesday,2,2022,Site 9,East,-89,-99,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 28,CAPEX,Hardware,73692
